2957,291.18,9.98,12.34,65.64,20.55,18.86,649.96
2958,194.14,26.16,11.75,85.80,13.36,5.51,2024.31
2959,371.65,30.52,1.04,71.33,16.34,13.43,1666.60
2960,341.02,48.04,7.44,84.17,11.24,11.13,1078.60
2961,252.34,18.78,20.65,41.05,13.08,48.29,1744.23
2962,200.01,41.34,2.76,86.50,16.03,17.44,1557.15
2963,167.16,39.83,11.79,54.22,5.11,33.76,1867.05
2964,135.52,6.11,20.62,58.12,4.21,31.65,846.29
2965,117.88,6.32,9.88,92.85,2.96,37.63,1139.96
2966,296.04,23.54,4.65,47.40,16.82,33.86,648.94
2967,273.60,15.93,12.63,21.96,5.46,34.16,305.43
2968,170.77,29.49,14.11,48.76,14.87,33.21,2090.86
2969,168.08,22.48,4.46,5.33,5.16,14.04,1422.88
2970,497.09,15.05,3.37,1.18,19.53,16.55,436.56
2971,178.66,26.27,22.32,78.73,10.72,27.54,1541.83
2972,480.77,43.45,19.19,11.74,20.11,20.47,1239.85
2973,114.91,29.52,25.01,6.96,9.14,6.27,227.76
2974,59.47,43.65,18.29,66.91,4.28,43.18,1602.32
2975,513.09,31.55,25.60,6.86,4.76,30.14,1778.91
2976,113.65,28.95,29.58,23.56,11.13,11.82,1037.95
2977,179.94,28.15,21.45,40.36,14.88,15.79,1364.17
2978,397.17,46.03,26.93,29.32,12.71,46.61,1728.43
2979,358.93,24.57,19.24,9.17,12.05,49.82,131.78
2980,91.08,18.16,17.35,71.85,12.02,23.62,2097.97
2981,380.69,13.90,21.82,29.78,16.86,39.50,638.44
2982,293.51,19.21,22.06,63.61,10.14,17.23,639.36
2983,317.33,20.33,24.93,12.94,6.01,31.44,1284.91
2984,382.64,20.66,17.22,13.45,13.77,49.77,776.89
2985,471.62,13.94,29.12,27.26,7.87,6.47,1400.59
2986,227.37,3.76,12.98,95.11,7.96,5.25,960.68
2987,399.45,31.01,9.01,58.35,2.85,13.07,1216.89
2988,387.27,22.01,14.24,21.18,2.04,36.81,835.43
2989,383.88,30.69,19.74,19.51,13.37,32.22,865.53
2990,542.74,48.07,20.96,83.62,19.54,27.73,1477.60
2991,70.95,19.20,8.59,27.98,5.35,12.12,1174.44
2992,84.63,46.96,27.90,73.63,12.48,42.49,1327.28
2993,529.81,18.78,7.17,27.69,17.99,49.67,2084.11
2994,338.84,34.91,6.90,44.74,16.91,36.63,1667.48
2995,336.63,44.48,20.14,56.65,2.89,24.23,580.08
2996,532.24,23.74,4.72,89.74,1.38,9.83,1490.44
2997,267.34,50.88,20.10,98.31,9.64,18.32,1625.46
2998,454.67,25.15,2.73,12.87,3.05,30.61,1981.19
2999,54.60,6.00,12.03,68.81,1.29,5.77,2092.69
3000,367.39,39.43,11.23,10.85,13.99,25.71,1870.78
3001,149.72,8.27,21.02,67.72,14.04,36.21,1989.87
3002,146.36,27.92,11.35,47.02,6.14,11.49,114.32
3003,230.61,46.72,3.19,44.19,20.32,27.79,1737.74
3004,153.76,46.63,27.14,22.47,3.73,34.73,278.55
3005,451.71,10.76,10.95,98.69,19.40,30.77,647.87
3006,200.84,7.23,16.37,87.61,3.71,41.50,839.39
3007,305.84,14.94,27.17,77.54,1.08,6.84,735.47
3008,380.15,32.71,1.21,49.62,12.76,8.03,934.72
3009,437.68,49.20,27.50,40.63,6.58,38.06,1623.58
3010,315.32,48.66,25.22,62.81,8.58,35.28,1303.17
3011,480.66,19.93,10.08,99.43,7.21,29.19,1917.99
3012,198.97,4.34,2.24,12.79,18.18,38.89,1550.22
3013,494.09,29.50,10.70,42.82,12.87,29.20,1024.99
3014,428.52,23.11,15.52,97.81,1.56,30.73,2029.76
3015,211.89,11.44,25.93,83.02,10.92,23.00,1325.36
3016,406.53,38.12,6.43,9.52,8.16,28.42,771.69
3017,547.17,27.53,5.91,93.15,6.25,10.35,285.66
3018,473.81,1.72,14.58,13.00,1.45,33.87,1862.79
3019,238.95,26.08,10.48,82.41,10.47,10.58,665.42
3020,209.27,3.29,19.15,33.06,6.09,25.80,297.71
3021,121.40,26.10,2.27,76.71,6.33,30.74,980.57
3022,111.46,46.75,21.33,38.51,2.22,37.48,1771.61
3023,333.12,35.69,25.45,46.55,5.01,36.85,1342.87
3024,529.85,31.95,10.63,12.83,10.06,47.87,2022.53
3025,104.51,34.18,30.05,56.63,8.41,24.02,1985.97
3026,170.80,7.92,30.86,65.64,20.10,12.29,2015.42
3027,59.43,48.86,5.70,19.67,12.59,13.08,1218.48
3028,301.98,29.68,10.41,39.38,12.46,26.80,899.85
3029,384.16,48.66,19.35,2.22,12.88,11.16,663.57
3030,265.62,16.97,10.95,37.06,11.97,21.93,1849.46
3031,182.69,46.80,19.35,8.18,12.01,27.37,1707.57
3032,61.76,31.74,12.50,68.97,5.93,6.72,2074.70
3033,399.39,30.69,13.43,75.87,7.41,22.00,292.55
3034,267.97,15.23,9.70,77.75,13.99,42.50,2095.90
3035,173.56,6.28,16.92,69.25,7.88,35.47,779.44
3036,266.02,4.82,28.79,71.36,1.23,27.20,1446.72
3037,338.78,30.16,14.92,41.98,5.74,48.90,130.58
3038,353.97,46.79,8.79,63.15,15.47,3.47,601.74
3039,291.82,3.19,18.45,70.94,6.81,14.88,949.69
3040,99.59,11.74,26.50,64.12,1.64,18.61,1780.66
3041,501.69,48.96,20.80,10.19,15.67,41.09,188.53
3042,441.98,22.73,8.08,88.24,7.40,41.35,235.48
3043,223.00,8.46,23.23,92.58,3.54,8.92,1630.69
3044,391.84,33.07,13.43,21.78,4.35,47.53,859.67
3045,276.32,41.47,19.22,33.11,17.30,7.30,1039.14
3046,419.38,43.53,6.03,54.70,1.73,11.43,162.37
3047,458.55,19.37,9.47,16.15,17.93,21.74,776.16
3048,179.03,16.82,1.20,65.97,9.31,27.82,1561.21
3049,411.62,25.48,17.90,72.04,12.58,12.49,738.83
3050,169.81,17.33,17.85,80.50,6.34,32.60,1955.67
3051,314.53,23.29,8.13,85.14,14.98,33.37,1540.72
3052,516.09,3.35,19.05,55.50,18.73,47.68,343.31
3053,211.00,46.47,30.45,68.39,11.49,29.91,1748.95
3054,71.34,50.33,26.29,6.84,13.26,19.94,1383.61
3055,57.14,31.87,22.45,8.19,6.69,3.72,1675.42
3056,545.69,44.76,12.55,35.95,12.32,43.76,863.73
3057,434.86,20.72,28.08,43.37,19.37,40.59,1110.36
3058,434.27,16.44,21.38,81.70,13.33,47.40,1187.31
3059,487.61,4.39,29.38,64.44,18.94,27.95,512.46
3060,195.06,19.50,27.67,17.49,18.10,9.96,907.05
3061,200.43,43.85,10.20,33.75,8.36,36.39,1507.60
3062,306.82,43.47,25.68,2.84,15.90,11.85,1760.20
3063,530.21,46.38,7.05,27.22,9.47,35.71,1320.91
3064,232.49,4.06,17.75,8.95,11.31,39.21,982.29
3065,378.46,28.65,14.75,32.15,15.49,26.47,2010.07
3066,458.05,8.46,2.73,99.77,17.72,44.81,2085.42
3067,159.49,16.59,22.45,95.60,6.78,46.76,1247.96
3068,388.52,47.01,6.35,18.10,9.45,9.45,1717.52
3069,122.93,27.24,3.37,30.55,10.77,37.20,936.00
3070,475.20,32.50,21.46,11.35,9.01,21.99,1551.24
3071,548.36,21.71,3.95,8.06,1.76,30.22,1139.45
3072,397.43,24.01,29.52,2.96,11.35,27.33,1195.70
3073,528.36,8.10,13.95,57.51,10.54,29.27,584.19
3074,95.50,47.50,19.03,86.85,20.97,12.83,1475.00
3075,494.26,48.19,15.94,78.40,17.93,49.60,209.02
3076,198.94,1.48,25.78,6.88,18.39,45.86,1155.44
3077,75.50,37.89,5.41,45.37,13.86,34.74,1111.61
3078,155.66,38.45,18.17,97.81,16.25,49.10,314.58
3079,123.15,40.07,14.27,87.24,19.50,20.94,454.80
3080,544.56,38.98,26.08,30.29,3.01,45.89,658.64
3081,209.06,4.58,30.11,62.79,12.61,45.96,1666.08
3082,526.10,38.87,11.28,69.76,15.53,47.98,1241.53
3083,263.91,21.52,21.35,22.79,9.09,8.37,895.30
3084,123.54,1.85,6.46,75.55,4.30,41.99,679.10
3085,343.69,20.97,15.95,52.56,19.10,43.72,1421.95
3086,497.26,25.59,30.32,95.58,13.98,4.01,1168.80
3087,430.47,45.09,14.44,5.04,4.66,16.32,794.80
3088,276.51,22.98,5.00,24.40,2.16,30.90,1009.78
3089,173.51,35.99,26.57,37.79,12.61,9.90,1499.53
3090,393.13,22.18,28.23,15.80,12.16,11.59,1806.05
3091,333.48,27.72,12.30,46.50,19.45,25.90,1462.50
3092,158.17,24.33,28.25,23.49,15.81,12.40,1400.14
3093,276.25,18.02,27.88,93.80,11.99,28.65,1845.42
3094,78.72,7.39,21.26,91.47,10.60,47.81,568.49
3095,266.37,18.48,3.10,64.41,8.47,16.21,453.48
3096,86.94,33.82,19.32,44.25,16.35,29.00,367.96
3097,442.05,26.46,7.13,90.29,1.74,43.36,1901.09
3098,478.80,20.27,8.31,36.42,13.35,30.47,675.19
3099,329.24,45.30,30.19,14.80,15.25,14.34,476.72
3100,344.88,36.65,10.36,86.45,4.23,45.92,316.47
3101,169.57,27.60,21.41,19.36,2.62,30.05,302.67
3102,525.50,1.17,22.31,79.90,11.72,50.78,1879.10
3103,354.81,6.84,5.36,70.70,17.45,26.31,1051.26
3104,132.62,35.75,15.27,63.49,7.02,20.55,1762.49
3105,483.26,44.61,7.52,87.95,14.74,38.50,2053.80
3106,463.29,1.05,6.04,100.62,12.37,10.74,274.90
3107,323.29,1.20,24.07,87.46,17.17,41.26,1652.09
3108,96.36,10.54,16.23,46.59,1.14,43.02,179.35
3109,464.55,28.06,2.43,94.27,5.52,6.18,306.70
3110,94.29,6.01,19.88,50.25,19.30,34.55,414.61
3111,478.12,10.61,11.98,80.34,13.19,19.39,1545.85
3112,382.97,7.54,8.39,92.46,16.43,7.41,967.16
3113,513.76,25.17,1.36,17.55,14.91,44.03,257.37
3114,516.91,25.33,8.30,98.94,1.97,38.20,701.28
3115,453.61,32.39,28.72,17.06,3.61,43.42,447.19
3116,208.45,37.57,23.52,42.16,9.76,47.28,1515.60
3117,168.35,9.81,9.90,87.59,13.54,14.36,1006.96
3118,395.33,45.12,14.22,38.71,4.92,5.06,1975.56
3119,305.25,17.21,6.51,10.63,14.65,36.26,1598.37
3120,268.11,43.06,9.78,4.97,1.77,26.77,1136.17
3121,241.91,25.40,5.76,43.61,11.61,34.72,1247.56
3122,244.90,41.26,26.01,47.73,1.09,11.89,1581.79
3123,428.96,32.02,29.90,48.56,16.90,17.87,642.89
3124,137.13,9.08,3.98,42.09,4.26,34.07,1660.49
3125,178.61,49.06,2.04,17.32,2.94,21.37,516.62
3126,340.79,20.92,19.05,51.27,17.24,29.62,1309.69
3127,256.96,34.65,18.61,82.05,1.70,20.52,497.97
3128,60.81,1.64,19.87,80.92,4.32,36.79,1987.67
3129,213.25,30.21,13.20,32.90,2.11,5.13,625.21
3130,295.55,43.43,21.39,11.27,7.16,34.30,955.30
3131,476.91,7.30,25.69,87.84,3.66,9.79,875.59
3132,273.95,49.38,5.49,100.39,7.74,22.75,702.60
3133,316.89,45.71,9.59,45.25,19.76,26.49,181.31
3134,455.89,34.02,25.69,14.92,16.30,47.06,1168.33
3135,106.71,1.60,5.98,49.81,15.24,21.84,151.43
3136,409.37,45.82,30.23,31.44,19.72,43.76,1488.15
3137,454.68,46.04,19.85,78.84,12.74,4.03,272.76
3138,237.43,6.85,29.08,94.43,17.00,23.26,1012.29
3139,357.28,44.11,15.61,3.82,4.37,19.14,1836.47
3140,326.01,39.75,23.49,49.97,19.95,14.48,1341.17
3141,472.35,19.09,23.78,55.97,3.01,50.29,1861.57
3142,91.28,17.42,3.54,52.09,14.77,5.41,1719.28
3143,224.05,33.22,10.65,41.69,4.33,44.38,1673.44
3144,174.50,14.23,12.22,19.88,12.01,14.46,810.37
3145,92.11,37.77,12.61,53.50,16.72,12.66,878.72
3146,425.80,25.29,24.13,53.19,18.10,5.76,969.27
3147,476.45,12.35,27.20,73.78,9.98,13.55,857.27
3148,354.15,33.47,3.51,53.13,12.46,4.28,613.93
3149,392.39,7.26,19.38,68.00,14.56,25.63,1631.17
3150,499.05,1.40,11.25,15.96,4.77,49.51,929.29
3151,375.36,20.13,11.62,82.15,12.98,22.39,1115.35
3152,280.12,36.43,3.52,4.53,15.01,49.05,1595.99
3153,532.26,28.18,7.01,19.26,10.13,16.35,2065.34
3154,186.62,17.05,22.68,23.75,1.42,22.65,810.12
3155,519.90,42.71,8.26,99.26,15.09,48.67,245.36
3156,534.47,21.02,4.76,98.24,19.56,47.56,307.21
3157,361.32,43.48,5.47,34.27,11.16,23.24,702.09
3158,144.53,32.62,14.47,25.87,13.39,23.80,422.91
3159,475.27,12.94,9.16,91.14,14.92,47.25,2065.77
3160,275.12,10.90,6.31,81.12,2.23,39.53,1043.25
3161,290.25,11.36,9.64,43.29,8.61,42.05,1768.30
3162,57.06,43.72,1.93,20.45,15.75,4.10,337.35
3163,154.79,35.89,25.78,36.41,16.93,22.73,1733.22
3164,110.30,22.86,28.77,90.92,19.75,38.29,932.48
3165,288.36,3.33,9.51,88.80,3.15,39.24,1723.32
3166,287.83,39.98,3.13,84.67,1.57,36.99,1922.31
3167,477.31,36.76,16.83,33.09,3.07,31.25,144.35
3168,215.39,12.21,18.01,15.16,19.69,50.74,1294.45
3169,267.28,36.72,19.60,72.28,7.32,32.06,1822.15
3170,447.21,45.38,24.69,49.48,6.21,38.98,1282.71
3171,401.60,27.01,25.67,32.18,10.84,13.51,488.31
3172,200.61,32.41,1.39,50.15,19.81,11.67,452.22
3173,277.47,10.03,17.55,45.98,10.61,49.67,981.18
3174,516.72,48.75,5.34,35.53,16.97,22.83,1204.27
3175,482.07,31.30,30.01,57.36,14.46,49.73,2051.63
3176,255.37,40.72,7.69,17.20,13.69,35.54,587.26
3177,401.08,33.48,2.30,96.77,18.36,5.10,461.03
3178,206.20,41.59,8.64,35.77,3.21,4.47,1526.22
3179,318.02,6.37,6.48,76.64,11.19,11.66,667.10
3180,482.14,3.43,19.12,49.34,3.35,34.71,422.06
3181,215.45,39.19,29.28,81.65,3.82,45.95,596.27
3182,432.67,8.39,28.26,15.21,6.49,3.82,2001.79
3183,472.07,30.27,18.93,62.38,8.60,16.04,1428.44
3184,380.83,45.73,14.55,61.18,14.87,33.71,1712.50
3185,88.23,30.44,1.59,29.88,12.34,49.43,1126.02
3186,277.83,46.00,9.31,22.22,20.24,44.51,139.59
3187,103.83,20.83,6.28,12.70,4.34,48.94,280.94
3188,546.30,12.39,30.16,14.38,18.16,40.95,524.92
3189,479.18,45.38,21.43,93.56,7.10,36.46,810.94
3190,329.20,25.15,10.30,97.33,7.64,36.69,1781.30
3191,497.45,45.53,27.40,55.16,5.59,41.41,424.44
3192,400.53,42.02,9.20,5.62,14.91,12.42,329.46
3193,415.97,37.50,27.17,80.26,4.49,11.04,344.49
3194,531.22,6.98,9.78,31.60,17.73,22.82,222.53
3195,97.15,4.86,30.85,46.59,5.69,10.84,245.36
3196,487.30,6.68,15.64,16.05,6.74,14.83,977.03
3197,82.06,8.41,23.26,89.88,4.39,2.75,946.16
3198,317.57,42.24,28.17,62.26,20.09,20.67,1587.84
3199,167.33,14.38,22.20,59.06,2.08,33.06,1005.73
3200,261.82,6.72,16.98,68.27,5.37,2.56,653.19
3201,277.77,9.10,5.22,58.67,9.18,24.18,363.95
3202,494.42,18.86,11.34,55.25,16.06,27.83,1675.11
3203,494.05,30.37,26.80,58.05,16.58,39.34,712.30
3204,219.39,4.12,23.85,98.35,6.50,26.12,1312.39
3205,84.69,49.72,4.48,93.15,17.03,2.25,199.48
3206,281.89,8.04,24.34,87.88,1.98,25.88,535.23
3207,373.89,34.10,6.67,70.02,17.85,11.45,1012.15
3208,450.10,46.84,3.54,10.35,9.92,16.64,1879.98
3209,238.12,34.30,25.40,42.33,9.91,5.73,957.41
3210,337.55,20.64,19.47,83.53,4.41,14.72,1526.81
3211,202.73,5.59,14.40,69.18,16.78,50.21,980.63
3212,253.89,7.86,19.11,5.53,10.55,1.43,1036.01
3213,352.86,18.34,28.40,19.09,9.80,22.30,373.92
3214,459.41,49.07,27.61,77.69,10.09,38.97,1943.83
3215,53.57,8.47,25.66,22.69,15.61,7.04,1674.40
3216,89.63,36.22,7.70,67.10,2.57,30.04,1635.29
3217,499.15,20.21,8.92,42.42,16.99,3.98,1627.37
3218,71.97,12.80,13.78,69.12,14.52,18.60,843.71
3219,287.17,22.33,16.17,70.00,2.84,17.46,1261.37
3220,348.14,49.85,26.68,78.07,16.34,47.95,1610.11
3221,162.63,21.70,26.11,40.06,11.74,19.23,500.57
3222,397.43,50.89,20.57,5.58,19.46,41.78,1818.57
3223,234.87,25.26,15.95,25.47,12.74,33.00,657.91
3224,457.16,41.50,7.74,43.58,18.43,48.83,1666.01
3225,148.30,9.26,11.95,16.50,14.41,14.75,1256.62
3226,88.25,2.41,4.97,1.81,13.28,45.51,1808.54
3227,541.05,22.11,30.60,54.67,17.34,46.26,339.92
3228,290.39,17.27,9.89,85.91,5.94,37.57,1434.25
3229,319.87,19.96,27.03,7.27,5.54,46.51,296.72
3230,375.75,38.39,22.09,85.15,8.20,48.80,2013.69
3231,447.21,38.51,30.74,69.44,19.90,20.59,365.66
3232,331.48,22.83,5.60,3.51,8.90,25.87,250.33
3233,51.78,18.10,21.73,48.43,13.53,17.73,1461.08
3234,219.85,35.80,30.38,91.55,5.45,45.63,652.46
3235,95.63,7.53,5.54,44.36,12.99,26.27,1938.22
3236,548.13,11.62,14.88,71.43,8.62,2.74,574.02
3237,51.92,6.86,24.09,20.59,17.82,37.59,1976.07
3238,528.80,4.37,24.22,81.56,18.32,32.63,1807.39
3239,160.41,50.08,15.48,46.49,4.38,23.27,426.60
3240,353.34,21.30,3.45,89.93,7.86,1.94,2066.34
3241,509.49,3.06,16.17,10.90,12.00,30.89,822.53
3242,511.51,20.52,19.75,44.60,8.69,25.74,267.84
3243,162.11,19.97,3.92,82.96,12.97,37.49,1458.73
3244,410.28,44.81,16.56,41.02,7.40,47.35,181.62
3245,436.73,29.49,4.18,21.72,2.59,34.09,351.76
3246,168.53,32.02,22.58,74.75,2.40,2.49,1358.83
3247,305.63,4.31,21.41,71.34,12.52,25.55,1110.59
3248,193.99,49.52,11.71,72.91,13.47,30.58,1013.44
3249,464.95,34.55,1.74,97.46,17.48,20.51,1271.29
3250,85.96,3.50,13.26,70.84,6.07,11.56,241.10
3251,115.03,20.54,24.81,57.43,15.26,35.29,1876.12
3252,518.50,14.95,1.22,44.50,8.64,32.45,1751.31
3253,400.05,8.72,16.74,16.08,4.54,2.50,1536.28
3254,488.86,16.24,7.22,2.25,2.39,28.47,1689.74
3255,385.76,27.61,24.19,53.38,15.65,42.46,1579.99
3256,109.39,8.68,6.72,69.43,16.21,46.17,1694.97
3257,132.85,50.03,30.49,12.94,9.52,22.51,603.15
3258,66.18,33.81,11.24,3.67,9.07,38.14,1170.09
3259,109.93,9.04,30.12,46.73,17.24,30.83,1021.58
3260,517.05,8.03,11.41,54.76,20.64,30.05,2018.24
3261,57.17,23.65,9.88,13.62,4.10,15.41,1032.03
3262,132.61,40.65,6.83,19.32,1.29,19.21,2061.71
3263,299.50,18.82,2.81,92.01,18.76,37.19,1459.73
3264,441.27,48.46,30.87,78.91,10.75,22.32,707.32
3265,334.41,16.82,4.37,29.03,19.30,15.09,1928.15
3266,534.25,34.37,29.56,2.92,6.87,37.15,1017.86
3267,439.73,44.22,11.21,96.41,10.84,11.23,954.23
3268,330.52,18.97,7.52,86.68,16.36,48.90,1220.80
3269,494.60,17.75,25.88,44.09,4.08,30.28,959.80
3270,263.85,15.84,14.99,89.38,19.34,42.34,992.29
3271,360.75,30.27,27.76,75.48,12.36,9.25,974.07
3272,60.90,47.89,5.89,82.38,1.72,42.34,438.11
3273,59.58,4.68,8.53,36.62,7.69,42.52,1075.82
3274,82.04,5.49,11.14,43.29,6.84,14.78,190.14
3275,403.50,33.28,21.43,28.52,16.51,2.61,703.86
3276,238.62,11.56,26.84,48.44,20.64,11.79,594.77
3277,189.38,49.53,20.34,25.68,6.61,12.08,1411.46
3278,249.95,18.95,1.09,85.70,16.03,24.25,1431.80
3279,259.46,17.45,16.08,42.17,7.84,7.35,1649.54
3280,175.86,35.05,6.89,51.22,10.15,33.27,457.10
3281,253.56,27.32,14.35,54.84,7.85,17.39,1418.39
3282,433.89,43.84,14.21,48.18,10.92,8.87,699.82
3283,157.21,1.97,28.82,75.85,19.08,41.46,303.23
3284,372.52,1.76,8.35,5.03,15.08,5.55,566.99
3285,345.46,15.69,14.42,68.77,3.59,26.23,236.04
3286,134.04,42.61,1.14,100.04,19.57,30.88,1233.38
3287,53.56,45.52,17.08,49.74,4.19,13.81,1413.04
3288,460.03,43.22,22.10,9.44,2.73,17.64,691.29
3289,485.20,48.64,9.88,35.32,3.67,29.67,1806.79
3290,399.43,43.69,29.96,34.42,17.11,27.54,1614.73
3291,169.99,17.21,21.78,6.51,3.97,24.09,265.45
3292,191.95,9.52,24.80,4.69,17.64,45.28,522.77
3293,287.77,42.91,12.49,3.33,6.13,42.37,1448.84
3294,237.39,48.31,20.55,59.65,7.55,47.06,1721.15
3295,388.96,25.07,3.20,89.41,10.18,16.99,170.75
3296,358.70,39.73,26.56,26.60,15.65,31.37,670.72
3297,358.50,35.34,11.35,100.62,11.31,50.58,1808.16
3298,212.40,24.98,19.21,72.49,13.35,17.98,958.27
3299,176.60,37.87,23.66,29.28,15.32,5.10,1045.66
3300,529.20,34.98,19.77,90.73,5.44,45.07,1236.19
3301,515.90,36.22,29.52,63.94,11.00,6.40,831.18
3302,272.97,21.10,21.44,98.39,13.57,36.86,1986.48
3303,475.95,17.86,23.81,7.86,4.84,22.91,1718.01
3304,180.16,2.47,23.30,18.14,2.06,17.29,648.01
3305,526.87,26.41,6.05,2.53,19.88,9.17,1077.07
3306,205.05,1.10,14.72,34.07,14.70,36.87,1436.48
3307,526.13,17.05,12.11,25.37,3.78,21.42,1782.02
3308,255.24,50.01,17.70,28.59,10.30,16.87,1403.54
3309,75.94,42.77,14.14,20.74,15.62,38.83,1916.94
3310,419.68,38.56,17.12,37.80,3.12,5.03,1327.50
3311,87.92,48.57,5.10,4.81,8.95,29.24,575.32
3312,335.65,29.06,20.09,50.28,11.79,43.97,392.74
3313,185.26,7.39,4.69,8.13,8.48,25.34,677.03
3314,341.76,1.78,9.66,75.51,6.85,38.81,1071.57
3315,285.32,38.10,25.15,22.58,11.34,5.86,402.48
3316,106.83,3.91,26.09,73.37,19.74,23.79,375.25
3317,216.95,38.85,3.73,32.65,13.62,43.66,781.21
3318,175.95,3.43,30.25,49.07,15.76,11.19,1825.30
3319,224.61,46.52,19.12,65.12,12.92,23.50,1673.26
3320,342.86,26.12,12.06,45.63,7.90,22.33,1649.95
3321,148.67,2.11,9.44,1.30,13.07,34.50,840.54
3322,509.86,24.72,22.09,38.82,4.92,28.52,215.09
3323,529.84,16.72,16.33,56.77,13.85,42.33,1906.06
3324,466.84,8.43,13.29,20.76,6.73,37.91,1146.43
3325,166.50,45.85,5.67,75.99,5.19,3.41,1160.90
3326,245.43,33.57,5.30,67.21,5.72,44.41,704.38
3327,409.44,40.03,4.06,76.87,1.91,7.68,198.70
3328,497.03,2.49,29.68,55.64,20.65,49.80,476.09
3329,256.94,14.84,26.16,83.24,20.50,35.51,801.23
3330,251.66,24.31,3.72,57.57,15.95,32.98,1052.28
3331,98.45,41.12,29.84,29.40,3.59,2.68,1220.40
3332,394.28,3.99,25.73,70.83,13.29,22.23,1874.38
3333,219.99,48.32,8.45,67.71,16.51,24.98,679.03
3334,466.09,38.95,20.85,8.25,19.56,34.60,1478.70
3335,320.95,13.86,8.91,56.70,19.61,14.59,2049.53
3336,298.57,31.05,20.78,90.60,9.03,21.56,469.82
3337,98.00,50.93,21.37,20.63,12.45,14.18,2092.46
3338,403.20,17.26,5.98,16.71,9.18,7.96,1747.88
3339,548.83,25.35,30.35,74.14,7.94,24.39,850.83
3340,93.98,34.85,8.24,22.71,8.76,4.28,751.22
3341,289.92,22.55,14.75,30.83,15.13,8.91,1754.54
3342,335.74,22.64,10.22,6.03,20.08,28.49,703.75
3343,499.43,42.85,25.49,73.26,13.69,33.01,1127.94
3344,375.69,49.07,18.98,31.62,7.62,50.77,691.32
3345,148.33,30.24,19.95,89.43,4.77,34.99,664.95
3346,95.65,14.94,6.43,65.81,10.24,41.49,1392.72
3347,476.39,5.32,9.70,72.83,4.94,36.59,406.50
3348,113.80,5.59,14.75,16.41,12.08,11.98,344.60
3349,472.71,4.60,9.59,11.34,3.37,23.96,327.19
3350,84.49,17.07,8.68,41.41,12.05,13.09,1632.94
3351,256.39,41.72,27.13,80.36,19.85,45.19,1607.83
3352,101.85,40.49,28.93,29.83,20.47,32.78,1047.56
3353,504.22,22.84,26.25,4.09,8.84,4.57,983.03
3354,502.59,2.73,14.63,94.79,20.69,1.83,1814.58
3355,498.58,26.66,23.28,58.30,1.59,40.40,872.63
3356,237.41,37.46,18.73,92.24,11.68,40.91,1559.04
3357,60.21,3.80,30.89,50.51,9.30,4.02,432.17
3358,358.40,47.18,5.28,26.63,7.73,27.54,446.43
3359,383.91,9.94,5.47,43.43,15.58,17.11,693.61
3360,267.84,6.73,21.20,89.00,11.76,4.45,273.53
3361,397.84,7.05,26.45,20.43,18.03,27.77,783.31
3362,351.30,11.08,20.90,68.98,5.05,5.63,967.36
3363,491.59,34.98,27.93,19.05,13.58,32.12,1054.72
3364,404.99,7.44,3.24,3.43,1.55,1.82,1090.08
3365,478.61,10.34,17.71,1.12,14.37,39.93,1012.65
3366,295.05,31.07,17.35,18.81,2.63,2.24,314.43
3367,276.25,24.54,27.14,90.15,7.78,43.35,716.70
3368,441.44,2.78,5.23,22.84,11.70,39.15,914.71
3369,464.13,10.75,22.28,53.64,9.04,45.07,815.16
3370,539.54,50.98,13.30,68.44,1.34,14.38,2074.04
3371,428.70,33.72,9.91,58.43,13.56,24.93,1556.78
3372,186.20,29.93,29.44,51.28,1.45,31.61,330.22
3373,173.35,31.12,25.77,81.54,20.02,14.03,1542.65
3374,187.98,48.38,21.84,4.95,2.39,47.15,1610.83
3375,212.98,26.25,24.53,62.68,8.57,6.47,456.39
3376,66.60,24.01,23.64,61.68,19.91,10.99,1186.73
3377,401.31,26.34,1.98,26.67,10.83,30.43,1740.18
3378,242.43,43.63,16.16,33.66,12.88,26.05,445.95
3379,158.15,24.44,24.16,68.51,8.89,28.50,1807.45
3380,524.90,10.58,12.48,93.99,4.15,43.03,584.83
3381,106.75,37.13,3.00,62.04,8.49,44.62,1550.05
3382,84.20,24.71,28.45,26.87,19.73,39.34,757.23
3383,383.55,40.88,20.43,64.49,1.83,22.11,1780.83
3384,104.90,3.62,7.30,45.02,4.80,16.40,1045.29
3385,175.62,42.94,12.12,89.39,6.68,4.69,1529.72
3386,295.00,18.60,3.44,44.38,1.74,39.61,1734.13
3387,328.26,28.38,4.37,36.90,19.81,10.25,1059.12
3388,489.43,24.06,26.21,32.87,6.02,43.07,575.33
3389,231.87,44.28,22.57,33.01,14.10,19.30,1248.55
3390,310.58,6.27,30.56,7.44,4.70,12.29,1854.58
3391,270.79,31.90,8.08,75.96,19.41,35.81,1364.49
3392,216.43,13.47,10.68,69.68,14.41,14.57,879.11
3393,373.56,28.67,10.58,13.23,20.89,34.42,703.09
3394,419.92,26.58,7.00,33.71,18.17,29.60,1340.34
3395,248.41,21.67,30.83,30.76,6.11,1.84,678.45
3396,220.17,44.36,10.03,56.67,17.04,33.52,250.75
3397,253.94,44.54,17.43,22.07,3.72,5.69,1706.01
3398,343.34,41.86,30.07,25.50,14.58,32.42,1263.26
3399,521.83,15.78,9.09,1.15,5.78,9.76,397.52
